order_date,order_id,sales,profit
01-04-2025,CA-2017-117660,13.712,2.25
04-12-2025,CA-2018-123701,27.76,-0.33
25-07-2025,CA-2018-158883,25.344,6.31
14-01-2025,US-2017-114888,11.952,2.96
14-01-2025,US-2017-114888,6.24,1.29
03-12-2025,CA-2018-119746,6.464,1.54
03-12-2025,CA-2018-119746,11.52,2.1
03-12-2025,CA-2018-119746,222.384,28.63
28-11-2025,CA-2018-108091,23.36,6.77
08-08-2024,CA-2017-101630,8.67,2.74
08-08-2024,CA-2017-101630,25.71,8.16
21-11-2025,CA-2018-132346,100.94,28.71
22-04-2025,US-2018-147984,279.9,42.44
16-06-2024,CA-2016-104346,13.12,3.55
16-06-2024,CA-2016-104346,69.576,13.63
16-06-2024,CA-2016-104346,4.224,0.88
16-06-2024,CA-2016-104346,58.08,7.14
16-06-2024,CA-2016-104346,52.416,5.45
16-06-2024,CA-2016-104346,54.92,11.59
16-06-2024,CA-2016-104346,364.95,63.22
16-06-2024,CA-2016-104346,85.056,21.91
16-06-2024,CA-2016-104346,27.696,-0.68
13-02-2024,US-2016-141684,24.96,4
18-03-2024,CA-2016-120516,5.64,1.75
10-10-2024,US-2017-148901,57.582,-1.32
10-10-2024,US-2017-148901,31.104,9.39
10-10-2024,US-2017-148901,30.192,4.31
10-10-2024,US-2017-148901,43.6,2.42
10-10-2024,US-2017-148901,4.768,0.82
10-10-2024,US-2017-148901,10.38,2.29
10-10-2024,US-2017-148901,13.392,3.41
25-08-2025,CA-2018-136364,39.594,5.49
25-08-2025,CA-2018-136364,91.008,15.08
02-06-2024,CA-2016-137708,37.94,13.27
02-06-2024,CA-2016-137708,42.8,7.82
02-06-2024,CA-2016-137708,33.63,10.66
28-06-2024,CA-2016-151589,195.64,38.32
28-06-2024,CA-2016-151589,239.9,28.24
25-02-2025,CA-2017-121370,380.058,79.83
25-02-2025,CA-2017-121370,1199.976,154.58
25-02-2025,CA-2017-121370,48.576,9.23
05-10-2024,CA-2017-111696,17.94,3.51
30-07-2025,CA-2018-117436,10.36,2.45
22-11-2024,CA-2017-134222,44.856,14.77
02-03-2025,CA-2017-140018,30.345,3.76
02-03-2025,CA-2017-140018,127.554,22.06
02-03-2025,CA-2017-140018,77.952,18.91
25-11-2025,US-2018-136707,14.016,3.71
11-10-2024,CA-2017-152408,13.776,3.29
27-10-2025,CA-2018-167661,39.92,8.86
27-10-2025,CA-2018-167661,61.96,10.6
27-10-2025,CA-2018-167661,19.936,3.83
25-07-2025,CA-2018-106831,3.798,1.19
25-07-2025,CA-2018-106831,27.744,8.57
25-07-2025,CA-2018-106831,158.376,8.68
01-12-2025,CA-2018-154123,27.58,4.19
26-03-2025,CA-2017-136049,5.553,1.86
23-10-2025,CA-2018-118402,243.92,57.79
20-02-2025,US-2017-139388,14.96,-0.44
02-03-2024,CA-2016-124044,10.512,3.13
20-12-2025,CA-2018-136063,10.192,2.9
23-03-2025,CA-2017-101546,1793.98,296.11
22-02-2025,CA-2017-125164,20.368,6.61
22-02-2025,CA-2017-125164,49.848,13.38
12-08-2025,CA-2018-163531,239.97,32.45
26-11-2025,CA-2018-122490,2404.704,-40.54
26-11-2025,CA-2018-122490,563.024,-25.22
26-11-2025,CA-2018-122490,344.91,112.32
26-11-2025,CA-2018-122490,8.64,2.77
04-12-2025,CA-2018-131366,89.988,7.88
04-12-2025,CA-2018-131366,229.544,59.08
18-07-2025,CA-2018-164042,1.824,0.49
18-07-2025,CA-2018-164042,18.32,6.07
18-07-2025,CA-2018-164042,48.816,10.85
18-07-2025,CA-2018-164042,1.188,0.19
06-12-2024,US-2017-131891,2.214,0.62
17-11-2025,CA-2018-143567,5.32,0.92
17-11-2025,CA-2018-143567,975.92,147.49
17-11-2025,CA-2018-143567,2249.91,144.6
17-11-2025,CA-2018-143567,59.92,10.09
22-05-2025,CA-2018-104080,171.2,32.02
22-05-2025,CA-2018-104080,3.36,0.52
08-03-2025,CA-2017-163167,182.67,20.44
08-03-2025,CA-2017-163167,101.7,-3.83
08-03-2025,CA-2017-163167,1126.02,205.23
08-03-2025,CA-2017-163167,1263.3,273.66
26-03-2025,CA-2017-135776,8.82,2.2
26-03-2025,CA-2017-135776,37.94,6.44
26-03-2025,CA-2017-135776,4.2,0.78
26-03-2025,CA-2017-135776,227.28,65.15
26-03-2025,CA-2017-135776,47.9,9.45
26-03-2025,CA-2017-135776,61.96,11.71
26-03-2025,CA-2017-135776,1117.92,174.2
24-12-2024,CA-2017-130484,26.352,8.37
21-12-2025,CA-2018-120936,481.32,78.12
21-12-2025,CA-2018-120936,13.98,4.23
21-05-2025,CA-2018-110884,25.92,5.15
21-05-2025,CA-2018-110884,91.59,28.72
12-04-2025,CA-2018-127306,18.336,4.57
12-04-2025,CA-2018-127306,36.288,9.32
12-04-2025,CA-2018-127306,111.984,14.22
12-04-2025,CA-2018-127306,5.97,1.61
12-04-2025,CA-2018-127306,2.508,0.76
18-04-2024,CA-2016-161830,35.96,9.42
18-04-2024,CA-2016-161830,14.952,2.66
30-10-2025,CA-2018-163125,67.144,21.43
30-10-2025,CA-2018-163125,254.058,47.68
03-07-2024,CA-2017-160304,173.94,32.58
03-07-2024,CA-2017-160304,231.98,23.3
22-09-2025,CA-2018-101728,2.296,0.6
27-12-2025,CA-2018-114055,96.08,26.32
27-12-2025,CA-2018-114055,3.62,0.82
27-12-2025,CA-2018-114055,629.1,218.36
27-12-2025,CA-2018-114055,90.48,13.37
09-10-2025,CA-2018-126438,14.88,3.36
07-11-2025,CA-2018-117653,91.275,19.66
09-12-2025,CA-2018-143245,19.44,4.02
09-12-2025,CA-2018-143245,897.15,199.21
04-06-2025,CA-2018-143651,23.1,6.15
21-04-2024,CA-2016-106978,12.536,3.74
21-04-2024,CA-2016-106978,1.08,0.3
21-04-2024,CA-2016-106978,4.512,-0.19
06-04-2025,CA-2018-150931,33.74,7.31
24-12-2025,CA-2018-106782,375.34,-17.94
04-01-2025,CA-2017-151372,96.08,29.79
04-01-2025,CA-2017-151372,11.68,3.72
04-01-2025,CA-2017-151372,4.36,-0.19
06-12-2025,CA-2018-107125,117.488,33.64
06-12-2025,CA-2018-107125,18.84,4.35
12-02-2025,CA-2017-125815,12.42,2.74
29-01-2024,CA-2016-144190,12.96,1.96
14-12-2025,CA-2018-117926,69.48,14.07
28-02-2025,CA-2017-166226,61.192,7.56
28-02-2025,CA-2017-166226,67.84,15.26
11-10-2024,CA-2017-141180,7.764,2.55
18-01-2024,CA-2016-109708,467.04,44.8
10-03-2024,CA-2016-122406,128.85,15.37
10-03-2024,CA-2016-122406,8.4,1.92
10-03-2024,CA-2016-122406,199.98,26.78
10-03-2024,CA-2016-122406,110.98,12.15
19-02-2025,US-2017-153815,207.984,37.28
19-02-2025,US-2017-153815,36.112,9.04
19-02-2025,US-2017-153815,35.568,8.17
19-02-2025,US-2017-153815,88.768,20.82
20-02-2025,CA-2017-164896,12.9,2.54
14-04-2024,CA-2016-142202,717.12,74.79
13-06-2024,CA-2016-165050,21.36,6.3
13-06-2024,CA-2016-165050,6.688,1.05
13-06-2024,CA-2016-165050,773.94,93.54
16-03-2025,US-2017-131114,20.568,4.45
16-03-2025,US-2017-131114,4.356,1.42
16-03-2025,US-2017-131114,19.04,2.85
19-02-2025,CA-2017-109925,84.84,26.85
05-04-2024,CA-2016-160696,7.24,1.37
25-09-2024,CA-2017-149279,15.552,2.74
25-09-2024,CA-2017-149279,1325.76,288.1
25-09-2024,CA-2017-149279,3.108,1.03
01-10-2025,CA-2018-107321,6.672,1.98
01-10-2025,CA-2018-107321,689.408,60.14
14-12-2025,US-2018-122714,1889.99,414.4
21-06-2024,CA-2016-153038,55.936,11.31
21-06-2024,CA-2016-153038,18.432,6.41
21-06-2024,CA-2016-153038,20.32,3.12
23-05-2025,CA-2018-155824,48.784,7.66
23-05-2025,CA-2018-155824,13.092,2.06
24-07-2024,CA-2017-129238,109.592,6.78
24-07-2024,CA-2017-129238,56.7,14.82
06-07-2025,CA-2018-159688,79.99,6.49
17-10-2024,CA-2017-136126,69.5,15.64
17-10-2024,CA-2017-136126,191.6,34.6
28-01-2025,CA-2017-155033,10.56,1.81
24-05-2024,CA-2016-158659,714.3,156.96
23-05-2024,CA-2016-169796,2321.9,163.91
23-05-2024,CA-2016-169796,17.94,4.67
06-04-2024,CA-2016-102876,9.522,3
06-04-2024,CA-2016-102876,791.964,68.67
06-04-2024,CA-2016-102876,4.923,1.21
09-07-2025,US-2018-139647,209.979,42.61
31-08-2025,US-2018-160465,33.93,-1.65
31-08-2025,US-2018-160465,222.32,77.23
31-08-2025,US-2018-160465,210.564,-9.86
02-06-2025,CA-2018-136511,347.58,52.4
23-03-2025,CA-2017-133795,72.64,6.47
23-03-2025,CA-2017-133795,772.47,40.06
23-03-2025,CA-2017-133795,39.92,8.55
06-09-2025,US-2018-130953,33.48,10.8
06-09-2025,US-2018-130953,461.97,58.68
06-09-2025,US-2018-130953,137.62,32.5
06-09-2025,US-2018-130953,302.67,46.41
23-04-2025,CA-2018-139304,8.34,1.81
23-04-2025,CA-2018-139304,8.57,2.07
23-04-2025,CA-2018-139304,119.616,20.44
29-03-2025,CA-2017-155166,212.94,35.74
29-03-2025,CA-2017-155166,26.49,5.12
15-03-2024,CA-2016-103954,687.4,166.51
29-11-2025,CA-2018-141719,239.96,30.09
22-02-2024,CA-2016-136469,199.836,19.98
22-02-2024,CA-2016-136469,716,92.51
22-02-2024,CA-2016-136469,221.06,47.77
22-02-2025,CA-2017-158694,67.71,23.5
22-02-2025,CA-2017-158694,129.92,41.79
22-02-2025,CA-2017-158694,467.46,114.49
22-02-2025,CA-2017-158694,61.4,19.26
22-02-2025,CA-2017-158694,720.76,187.82
22-02-2025,CA-2017-158694,5.184,1.44
22-02-2025,CA-2017-158694,14.7,2.57
14-04-2024,CA-2016-150511,18.54,4.46
22-05-2024,CA-2016-134922,24.4,3.84
15-07-2025,US-2018-120607,195.64,55.14
06-04-2024,CA-2016-162166,26.4,4.07
06-04-2024,CA-2016-162166,41.88,11.74
09-09-2024,CA-2017-120796,99.846,24.36
13-03-2025,CA-2017-109722,699.98,76.46
13-03-2025,CA-2017-109722,584.82,119.5
05-01-2024,CA-2016-136798,43.98,8.81
05-01-2024,CA-2016-136798,377.97,24.66
05-01-2024,CA-2016-136798,123.96,12.43
18-10-2025,CA-2018-122196,391.98,23.7
08-12-2025,CA-2018-142090,383.976,55.12
08-12-2025,CA-2018-142090,1781.682,388.33
13-04-2025,CA-2018-160934,21.4,6.79
20-05-2024,CA-2016-145485,62.8,17.72
27-06-2025,CA-2018-151071,13.904,2.15
24-11-2025,CA-2018-143217,18.24,4.32
05-12-2025,US-2018-133312,359.499,49.95
05-12-2025,US-2018-133312,10.48,3.17
21-06-2024,US-2016-137533,20.736,4.69
06-01-2025,CA-2017-155138,35.168,3.15
06-01-2025,CA-2017-155138,64.704,21.3
27-10-2024,CA-2017-108350,105.52,33.22
06-02-2024,CA-2016-144302,5.792,1.95
11-09-2025,CA-2018-132738,7.968,1.43
11-09-2025,CA-2018-132738,8.784,2.46
31-12-2025,CA-2018-156720,3.024,0.52
16-01-2024,CA-2016-119102,51.45,17.55
13-03-2024,CA-2016-141936,19.152,4.39
15-04-2024,CA-2016-147102,66.36,4.78
27-06-2025,CA-2018-132213,42.048,6.9
27-06-2025,CA-2018-132213,67.92,-1.18
26-05-2024,CA-2016-153073,17.496,3.08
24-07-2024,CA-2017-147970,15.552,-0.77
27-02-2025,CA-2017-150658,10.776,2.24
03-09-2025,CA-2018-125640,3.304,0.5
24-11-2025,CA-2018-154137,35.48,6.21
20-04-2024,CA-2016-127173,34.44,10.71
20-04-2024,CA-2016-127173,629.93,80.75
20-04-2024,CA-2016-127173,79.056,22.86
30-12-2025,CA-2018-146626,101.12,20.34
07-02-2024,CA-2016-123330,107.976,7.03
05-12-2025,CA-2018-155607,58.73,13.26
05-12-2025,CA-2018-155607,93.344,16.48
09-02-2025,CA-2017-151323,17.05,5.86
18-06-2024,CA-2016-146696,8.096,1.85
24-02-2025,CA-2017-128972,30.36,5.15
23-10-2025,CA-2018-128335,23.34,7.94
23-10-2025,CA-2018-128335,51.55,10.57
22-05-2024,CA-2016-154886,119.9,15.72
08-09-2024,CA-2017-111213,1317.492,219.62
08-09-2024,CA-2017-111213,63.84,13.48
08-09-2024,CA-2017-111213,3.592,0.9
26-04-2025,CA-2018-161333,86.26,16.67
26-04-2025,CA-2018-161333,139.04,44.34
26-04-2025,CA-2018-161333,46.8,13.21
26-12-2025,CA-2018-128734,8.544,1.36
26-12-2025,CA-2018-128734,842.376,93.7
20-05-2025,CA-2018-125101,67.78,15.77
20-10-2025,CA-2018-169929,39.9,11.41
13-03-2024,US-2016-124219,28.4,4.71
13-03-2024,US-2016-124219,212.94,50.6
15-08-2025,CA-2018-163006,1001.584,130.08
15-08-2025,CA-2018-163006,569.058,68.49
15-08-2025,CA-2018-163006,14.224,2.11
13-05-2024,CA-2016-156146,105.584,12.49
13-05-2024,CA-2016-156146,68.72,-3.32
28-02-2025,CA-2017-115378,301.96,57.1
18-02-2024,CA-2016-161627,170.352,31.47
20-10-2024,CA-2017-122903,3504.9,767.67
20-10-2024,CA-2017-122903,144.12,44.87
20-10-2024,CA-2017-122903,314.55,59.1
07-11-2025,CA-2018-106432,2.072,0.36
07-11-2025,CA-2018-106432,328.3992,62.14
18-02-2025,CA-2017-148908,53.248,14.14
29-03-2025,CA-2017-123015,4.992,1.24
10-10-2025,CA-2018-108749,45.36,15.04
10-10-2025,CA-2018-108749,45.78,13.7
19-10-2025,CA-2018-163335,40.29,12.68
19-10-2025,CA-2018-163335,38.71,11.49
30-04-2024,CA-2016-134719,1801.632,332.96
06-06-2024,US-2016-154389,748.752,109.44
10-04-2024,CA-2016-115567,199.96,10.37
10-04-2024,CA-2016-115567,1516.2,166
26-11-2025,US-2018-136679,167.952,22.83
26-11-2025,US-2018-136679,45.04,14.76
04-07-2025,US-2018-141943,23.16,3.62
17-08-2024,CA-2017-103982,3930.072,-155.7
17-08-2024,CA-2017-103982,2.304,0.71
17-08-2024,CA-2017-103982,431.976,24.84
17-08-2024,CA-2017-103982,41.72,-1.12
19-03-2024,CA-2016-142454,104.23,18.55
19-03-2024,CA-2016-142454,70.26,12.51
09-04-2024,CA-2016-102016,9.26,2.7
09-04-2024,CA-2016-102016,105.98,16.24
09-04-2024,CA-2016-102016,1.24,0.3
09-04-2024,CA-2016-102016,20.7,4.41
09-04-2024,CA-2016-102016,28.9,6.98
09-04-2024,CA-2016-102016,27.18,-0.93
08-01-2024,CA-2016-130876,36.63,7.46
19-01-2025,CA-2017-145898,51.45,14.86
19-01-2025,CA-2017-145898,7.83,1.52
19-01-2025,CA-2017-145898,35.4,6.89
19-01-2025,CA-2017-145898,29.9,7.01
08-10-2025,US-2018-159562,17.48,5.01
19-06-2025,CA-2018-134635,79.14,-1.27
31-07-2025,CA-2018-167080,8.4,2.32
02-10-2025,CA-2018-145653,498.26,98.31
14-07-2025,CA-2018-117401,706.86,244.29
14-07-2025,CA-2018-117401,114.95,10.58
14-07-2025,CA-2018-117401,43.19,8.42
10-10-2025,US-2018-109582,166.44,26.67
07-11-2024,CA-2017-119865,36.56,7.93
07-11-2024,CA-2017-119865,186.144,32.49
07-11-2024,CA-2017-119865,353.568,82.31
30-05-2025,CA-2018-124436,14.624,4.76
30-05-2025,CA-2018-124436,697.16,95.98
30-05-2025,CA-2018-124436,30.93,5.19
30-05-2025,CA-2018-124436,27.496,4.95
24-09-2025,CA-2018-131037,210.008,29.17
01-03-2025,CA-2017-111143,54.96,16.26
08-01-2025,CA-2017-116561,332.94,92.29
08-01-2025,CA-2017-116561,39.872,6.66
17-01-2025,CA-2017-110730,13.68,2.16
11-09-2025,CA-2018-146367,3.318,1.05
03-12-2024,CA-2017-149454,10.44,-0.32
09-12-2024,CA-2017-156265,136.464,32.65
09-12-2024,CA-2017-156265,333.576,43.03
09-12-2024,CA-2017-156265,12.544,-0.17
15-01-2024,US-2016-168914,20.768,7.17
18-11-2025,US-2018-110989,43.5,2.4
18-03-2025,US-2017-169369,249.95,33.34
18-03-2025,US-2017-169369,49.12,16.43
16-05-2024,CA-2016-132318,182.91,29.1
13-12-2024,CA-2017-130078,10.56,2.99
04-04-2025,US-2018-114034,38.88,13.27
30-10-2025,US-2018-115595,35.2,11.15
08-11-2025,CA-2018-158722,45.528,9.32
24-10-2025,CA-2018-147452,11.76,2.72
24-10-2025,CA-2018-147452,167.94,48.99
24-10-2025,CA-2018-147452,3.89,1.27
28-11-2025,US-2018-114657,52.44,3.04
09-10-2025,CA-2018-144484,32.36,3.96
09-10-2025,CA-2018-144484,406.6,99.72
13-04-2025,CA-2018-125913,27.92,6.69
13-04-2025,CA-2018-125913,399.672,62.15
06-03-2025,US-2017-158309,3.744,0.84
22-05-2024,CA-2016-162887,715.2,130.18
19-12-2025,CA-2018-147333,159.8,17.92
19-12-2025,CA-2018-147333,44.75,3.68
06-10-2025,US-2018-104094,13.48,1.19
29-10-2025,CA-2018-152709,85.52,19.77
04-04-2024,CA-2016-105158,6.16,1.44
04-04-2024,CA-2016-105158,36.84,-1.06
04-07-2025,CA-2018-105991,21.24,6.36
04-07-2025,CA-2018-105991,9.552,2.31
04-07-2025,CA-2018-105991,89.991,21.77
01-07-2025,US-2018-136784,163.96,31.3
08-08-2025,CA-2018-151218,4.464,1.34
27-06-2024,CA-2016-111073,51.588,5.79
19-09-2025,CA-2018-144883,50.4,8.41
19-05-2025,CA-2018-142174,89.568,30.18
05-09-2025,CA-2018-108791,14.89,3.11
05-09-2025,CA-2018-108791,543.92,70.62
17-01-2025,CA-2017-106656,4.08,1.38
17-01-2025,CA-2017-106656,18.9,4.05
22-10-2024,CA-2017-113831,2275.5,-94.8
22-10-2024,CA-2017-113831,1979.7,182.97
22-10-2024,CA-2017-113831,62.1,14.38
09-08-2024,US-2017-168410,68.95,8.71
09-08-2024,US-2017-168410,296.37,86.51
09-08-2024,US-2017-168410,39.98,3.57
30-11-2025,CA-2018-131254,191.058,36.17
30-11-2025,CA-2018-131254,13.04,4.24
30-11-2025,CA-2018-131254,1525.188,426.62
23-12-2024,CA-2017-123414,9.216,1.72
23-12-2024,CA-2017-123414,28.048,8.42
01-07-2025,CA-2018-137876,64.96,9.55
01-07-2025,CA-2018-137876,30.56,-0.81
01-10-2024,CA-2017-154060,187.056,30.7
25-10-2025,US-2018-162558,11.808,2.57
25-10-2025,US-2018-162558,9.656,1.51
25-10-2025,US-2018-162558,20.736,3.89
25-10-2025,US-2018-162558,27.36,7.42
25-10-2025,US-2018-162558,2314.116,316.33
25-10-2025,US-2018-162558,34.236,6.18
25-10-2025,US-2018-162558,19.76,2.16
15-10-2025,CA-2018-134439,15.96,3.98
11-06-2024,CA-2016-119508,16.9,5.81
11-06-2024,CA-2016-119508,25.08,6.09
28-03-2025,CA-2017-111941,33.568,9.11
03-01-2025,CA-2017-123120,63.94,6.76
03-01-2025,CA-2017-123120,60.6,16.22
03-01-2025,CA-2017-123120,22.72,3.95
15-01-2024,CA-2016-169278,26.976,8.1
05-11-2025,CA-2018-111577,307.776,60.05
23-05-2024,CA-2016-146486,244.55,46.21
23-05-2024,CA-2016-146486,12.24,2.95
23-05-2024,CA-2016-146486,13.98,2.06
23-05-2024,CA-2016-146486,899.95,99.58
01-05-2024,CA-2016-112053,31.95,3.01
01-06-2025,CA-2018-108539,725.84,203.7
01-06-2025,CA-2018-108539,10.896,3.09
01-06-2025,CA-2018-108539,8.544,1.66
15-12-2025,US-2018-103814,143.856,25.94
04-01-2025,CA-2017-123932,41.92,8.99
04-01-2025,CA-2017-123932,329.584,38.6
02-01-2025,US-2017-101616,87.28,17.74
22-01-2025,CA-2017-138037,27.24,4.55
19-06-2025,US-2018-126060,198.272,31.22
31-07-2025,CA-2018-100951,720.76,218.98
31-03-2025,CA-2017-122017,70.56,13.08
31-03-2025,CA-2017-122017,81.96,15.04
02-03-2025,CA-2017-107790,151.192,17.42
31-07-2025,CA-2018-158071,88.776,5.67
31-07-2025,CA-2018-158071,11.56,2.28
31-07-2025,CA-2018-158071,15.58,5.1
09-10-2025,CA-2018-147403,85.056,13.29
14-06-2025,US-2018-136721,273.96,56.21
14-06-2025,US-2018-136721,306.9,39.89
11-05-2024,CA-2016-118738,15.552,3.29
11-05-2024,CA-2016-118738,347.361,68.4
11-05-2024,CA-2016-118738,10.368,1.81
21-07-2025,CA-2018-134152,98.16,13.67
21-07-2025,CA-2018-134152,31.44,10.44
18-12-2024,CA-2017-136021,15.54,4.25
18-12-2024,CA-2017-136021,105.552,11.61
04-01-2025,CA-2017-149195,25.92,6.94
04-01-2025,CA-2017-149195,15.808,2.54
04-01-2025,CA-2017-149195,10.368,3.53
12-08-2025,CA-2018-161410,358.2,24.01
12-08-2025,CA-2018-161410,545.916,45.53
25-05-2025,CA-2018-152786,40.41,9.78
08-05-2025,CA-2018-164707,167.976,11.03
08-05-2025,CA-2018-164707,109.53,7.01
08-05-2025,CA-2018-164707,9.82,1.71
23-11-2025,CA-2018-163874,26.352,8.61
18-01-2025,US-2017-147340,63.2,14.4
02-03-2025,CA-2017-145492,39,12
20-01-2025,CA-2017-163202,2.907,0.44
14-09-2024,CA-2017-117681,556.665,127.6
17-10-2025,CA-2018-132262,71.98,9.47
17-10-2025,CA-2018-132262,79.98,6.92
26-09-2025,CA-2018-123043,24.672,4.53
26-09-2025,CA-2018-123043,3.744,0.73
10-08-2024,US-2017-143280,445.96,63.56
10-08-2024,US-2017-143280,36.24,2.69
10-08-2024,US-2017-143280,10.65,3.3
14-12-2025,CA-2018-108854,87.92,17.19
14-12-2025,CA-2018-108854,22.424,6.89
14-12-2025,CA-2018-108854,90.48,30.85
14-12-2025,CA-2018-108854,42.76,14.45
15-10-2025,CA-2018-166856,10.08,-0.47
15-10-2025,CA-2018-166856,101.34,11.03
08-01-2025,CA-2017-153157,224.75,12.31
18-10-2025,US-2018-125647,73.176,14.76
18-10-2025,US-2018-125647,20.736,-0.27
18-10-2025,US-2018-125647,39.984,2.82
10-05-2024,CA-2016-110877,36.288,10.4
10-05-2024,CA-2016-110877,150.384,12.73
07-09-2024,US-2017-151827,280.782,25.16
07-09-2024,US-2017-151827,31.984,3.53
31-03-2025,US-2017-163258,11.232,2.4
18-11-2025,CA-2018-103009,26.4,5.32
16-04-2025,US-2018-120649,3.52,0.81
11-03-2025,CA-2017-153598,1649.95,167.32
11-03-2025,CA-2017-153598,111.9,12.69
02-11-2024,US-2017-108497,599.165,105.09
01-01-2025,CA-2017-113096,46.53,12.87
08-11-2025,CA-2018-117422,161.568,39.3
08-11-2025,CA-2018-117422,4.064,1.02
08-11-2025,CA-2018-117422,6.216,1.76
27-06-2025,CA-2018-129707,8.896,2.62
07-05-2024,CA-2016-160171,1640.7,364.21
07-05-2024,CA-2016-160171,270,-8.93
10-09-2024,CA-2017-167115,588.784,-10.06
26-11-2025,US-2018-153633,2.064,0.37
08-10-2025,CA-2018-155929,6.368,-0.1
03-12-2024,CA-2017-128307,20.936,-0.64
27-12-2024,US-2017-127425,33,4.54
27-12-2024,US-2017-127425,249.95,33.49
01-12-2024,CA-2017-140613,86.2,29.82
15-07-2025,US-2018-108700,38.016,8.8
29-06-2025,CA-2018-160962,8.384,1.33
29-06-2025,CA-2018-160962,6.848,2.31
30-12-2025,CA-2018-130631,19.6,3.37
30-12-2025,CA-2018-130631,68.46,9.53
04-10-2025,CA-2018-116680,13.344,4
04-10-2025,CA-2018-116680,1478.272,159.32
22-10-2025,CA-2018-101574,9.24,1.19
29-10-2024,CA-2017-122448,122.352,19.61
22-10-2024,CA-2017-158547,123.92,39.94
23-12-2025,CA-2018-116946,13.36,2.81
23-12-2025,CA-2018-116946,78.256,23.33
23-12-2025,CA-2018-116946,102.018,22.69
28-12-2025,CA-2018-121741,750.68,209.69
04-08-2025,CA-2018-169691,44.4,9.83
04-08-2025,CA-2018-169691,84.55,13.45
04-08-2025,CA-2018-169691,17.94,4.63
02-03-2025,CA-2017-121356,128.4,22.09
30-10-2025,CA-2018-105487,103.192,6.3
30-10-2025,CA-2018-105487,36,2.47
30-10-2025,CA-2018-105487,239.96,35.8
30-10-2025,CA-2018-105487,40.68,8.04
24-04-2025,CA-2018-148999,419.136,63.15
11-05-2024,CA-2016-156608,3.592,0.97
09-06-2025,CA-2018-134495,23.976,3.24
09-06-2025,CA-2018-134495,6.264,1.49
09-06-2025,CA-2018-134495,20.808,3.51
09-06-2025,CA-2018-134495,218.352,22.15
21-04-2025,CA-2018-164098,18.16,3.57
03-04-2024,CA-2016-113523,7.656,2.42
02-08-2025,CA-2018-117821,63.92,8.13
27-08-2025,CA-2018-164378,6.56,1.97
27-08-2025,CA-2018-164378,7.83,2.11
27-08-2025,CA-2018-164378,41.9,5.89
27-08-2025,CA-2018-164378,664.146,157.58
27-08-2025,CA-2018-164378,8.96,2.15
17-11-2025,CA-2018-127782,3.312,0.58
17-11-2025,CA-2018-127782,20.136,6.29
17-11-2025,CA-2018-127782,8.856,2.2
17-11-2025,CA-2018-127782,859.2,103.99
28-01-2025,US-2017-162026,61.96,19.03
13-09-2024,CA-2017-150000,17.92,5.03
29-04-2024,CA-2016-168529,145.9,28.12
12-07-2025,US-2018-152569,56.704,13.52
12-07-2025,US-2018-152569,11.12,1.3
22-01-2024,CA-2016-103177,239.97,25.67
22-01-2024,CA-2016-103177,160.32,37.17
22-01-2024,CA-2016-103177,128.85,12.73
28-02-2025,US-2017-138408,1319.96,137.83
11-12-2025,CA-2018-117667,239.96,34.09
11-12-2025,CA-2018-117667,54.768,8.83
11-12-2025,CA-2018-117667,13.392,3.71
11-12-2025,CA-2018-117667,23.92,7.15
11-12-2025,CA-2018-117667,255.968,13.28
26-10-2024,CA-2017-110982,21.552,5.57
26-10-2024,CA-2017-110982,58.24,10.07
17-03-2025,CA-2017-147123,80.28,17.23
01-07-2025,CA-2018-154501,9.78,3.3
26-06-2025,CA-2018-166933,1.81,0.38
05-01-2024,CA-2016-142055,37.94,10.06
12-09-2025,CA-2018-136609,115.296,33.95
10-12-2025,CA-2018-160885,2479.96,324.35
27-10-2024,US-2017-167472,179.94,25.07
27-10-2024,US-2017-167472,26.85,2.72
27-10-2024,US-2017-167472,323.37,40.58
27-10-2024,US-2017-167472,59.94,11.05
27-10-2024,US-2017-167472,64.14,17.17
27-10-2024,US-2017-167472,11.67,3.45
27-10-2024,US-2017-167472,12.96,3.98
17-07-2025,US-2018-150595,181.986,38
17-07-2025,US-2018-150595,1.592,0.51
17-07-2025,US-2018-150595,22.344,5.99
23-03-2025,CA-2017-134936,455.97,68.74
23-03-2025,CA-2017-134936,10.44,2.93
23-03-2025,CA-2017-134936,5.214,1.02
18-10-2025,CA-2018-102967,67.4,17.36
06-10-2025,CA-2018-151008,25.16,5.24
06-10-2025,CA-2018-151008,126.56,11.17
25-10-2025,CA-2018-116113,10.16,1.84
18-06-2024,CA-2016-125066,6.16,1.53
18-06-2024,CA-2016-125066,56.3,18.48
12-06-2024,US-2016-114741,6.48,1.04
12-06-2024,US-2016-114741,1325.85,326.07
12-06-2024,US-2016-114741,14.94,5.19
08-06-2025,CA-2018-133263,34.54,7.12
08-06-2025,CA-2018-133263,2999.95,273.29
08-06-2025,CA-2018-133263,64.12,17.3
26-05-2025,CA-2018-157966,19.456,6.73
26-05-2025,CA-2018-157966,209.986,-7.57
26-05-2025,CA-2018-157966,29.76,7.6
26-05-2025,CA-2018-157966,89.768,13.04
26-05-2025,CA-2018-157966,959.984,92.3
26-05-2025,CA-2018-157966,15.552,3.53
26-05-2025,CA-2018-157966,34.36,2.73
18-03-2025,CA-2017-136686,383.64,90.96
18-03-2025,CA-2017-136686,56.52,18.52
